,YEAR,COUNTY_DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,TITLE1_FLAG,TITLE1_FLAG_DESC,ENROLLMENT_GRADES_K_12,JANUARY_MEMBERSHIP,LUNCH_COUNT_FREE_REDUCED,LUNCH_COUNT_FREE_REDUCTED_PCT,ENROLLMENT_ASIAN,ENROLLMENT_ASIAN_PCT,ENROLLMENT_ASIAN_PACIFIC_ISLANDER,ENROLLMENT_ASIAN_PACIFIC_ISLANDER_PCT,ENROLLMENT_BLACK,ENROLLMENT_BLACK_PCT,ENROLLMENT_HISPANIC,ENROLLMENT_HISPANIC_PCT,ENROLLMENT_INDIAN,ENROLLMENT_INDIAN_PCT,ENROLLMENT_MULTIRACIAL,ENROLLMENT_MULTIRACIAL_PCT,ENROLLMENT_PACIFIC_ISLANDER,ENROLLMENT_PACIFIC_ISLANDER_PCT,ENROLLMENT_WHITE,ENROLLMENT_WHITE_PCT,ENROLLMENT_ELL_LEP,ENROLLMENT_ELL_LEP_PCT,ENROLLMENT_GRADE_PK_ELL_LEP,ENROLLMENT_GRADE_PK_ELL_LEP_PCT,IEP_SCHOOLAGE_CHILDCOUNT,IEP_INCIDENCE_RATE,LUNCH_COUNT_FREE_REDUCED_PCT,CTYDIST,DNAME,SCHNUM,Textbox285,SCHNAME,SCHADDR1,SCHADDR2,SCHCITY,SCHZIP,SCHLPHON,SCHLFAX,BGRADE,EGRADE,PRINLN,PRINFN,PRINMI,PRINSAL,PRINYREX,PRINTITL,SCHEMAIL,SCHTTEACH,SCHENRR,SCHENRNR,SCHTENR,DCOUNTY,DSUPAREA,HouseDistricts,SenateDistricts,CongressionalDistricts,ELEMENTARY_SCHOOL_FLAG,MIDDLE_SCHOOL_FLAG,JUNIOR_HIGH_SCHOOL_FLAG,HIGH_SCHOOL_FLAG,AVTS_FLAG,ALTERNATIVE_SCHOOL_FLAG,FULL_CODE,CHARTER
2052,2008,115905,PAIDEIA ACADEMY,6925,COLLEGE HILL CAMPUS,S,SCHOOLWIDE,222,218.0,*,,,,*,*,210,94.59,*,*,*,*,*,*,,,12,5.41,*,*,*,*,29,13.06,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-905-6925,False
2053,2009,115905,PAIDEIA ACADEMY,6925,COLLEGE HILL CAMPUS,S,SCHOOLWIDE,280,272.0,*,,,,*,*,280,100,*,*,*,*,*,*,,,*,*,*,*,*,*,21,7.5,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-905-6925,False
2054,2010,115905,PAIDEIA ACADEMY,6925,COLLEGE HILL CAMPUS,S,SCHOOLWIDE,250,233.0,*,,,,*,*,250,100,*,*,*,*,*,*,,,*,*,*,*,*,*,14,5.6,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-905-6925,False
2055,2004,115115,ST. LOUIS CITY,6930,CONFLUENCE ACADEMIES,, ,247,232.0,216,93.1,,,*,*,245,99.19,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-6930,False
2056,2005,115115,ST. LOUIS CITY,6930,CONFLUENCE ACADEMIES,T,TARGETED,967,939.0,894,95.2,,,*,*,957,98.97,6,0.62,*,*,*,*,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-6930,False
2057,2006,115115,ST. LOUIS CITY,6930,CONFLUENCE ACADEMIES,T,TARGETED,1412,1345.0,1260,,,,*,*,1394,98.73,12,0.85,*,*,*,*,,,6,0.42,*,*,*,*,112,7.93,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-6930,False
2058,2007,115115,ST. LOUIS CITY,6930,CONFLUENCE ACADEMIES,S,SCHOOLWIDE,1794,1732.0,1561,,,,*,*,1719,95.82,49,2.73,*,*,*,*,,,22,1.23,*,*,*,*,148,8.25,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-6930,False
2059,2008,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,844,817.0,762,,,,*,*,825,97.75,12,1.42,*,*,*,*,,,5,0.59,*,*,*,*,78,9.24,93.3,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2060,2009,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,974,942.0,888,,,,*,*,942,96.71,9,0.92,*,*,*,*,,,21,2.16,*,*,*,*,99,10.16,94.3,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2061,2010,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,936,905.0,863,,,,*,*,917,97.97,*,*,*,*,*,*,,,14,1.5,*,*,*,*,87,9.29,95.4,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2062,2011,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,904,866.0,830,,*,*,,,902,99.78,*,*,*,*,*,*,*,*,*,*,*,*,*,*,87,9.62,95.8,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2063,2012,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,871,833.0,809,,*,*,,,868,99.66,*,*,*,*,*,*,*,*,*,*,*,*,*,*,71,8.15,97.1,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2064,2013,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,833,806.0,793,,*,*,,,828,99.4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,57,6.84,98.4,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2065,2014,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,813,802.0,790,,*,*,,,807,99.26,*,*,*,*,*,*,*,*,*,*,*,*,*,*,58,7.13,98.5,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2066,2015,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,809,789.0,*,,*,*,,,798,98.64,*,*,*,*,7,0.87,*,*,*,*,*,*,*,*,70,8.65,*,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2067,2016,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,805,788.0,*,,*,*,,,796,98.88,*,*,*,*,5,0.62,*,*,*,*,*,*,*,*,76,9.44,*,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2068,2017,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,615,589.0,*,,*,*,,,608,98.86,*,*,*,*,5,0.81,*,*,*,*,*,*,*,*,52,8.46,*,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2069,2018,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,465,452.0,*,,*,*,,,457,98.28,*,*,*,*,*,*,*,*,6,1.29,*,*,*,*,43,9.25,*,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2070,2019,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH,S,SCHOOLWIDE,417,405.0,*,,*,*,,,410,98.32,*,*,*,*,*,*,*,*,*,*,*,*,*,*,33,7.91,*,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2071,2020,115906,CONFLUENCE ACADEMIES,6930,OLD NORTH ACADEMY,S,SCHOOLWIDE,478,469.0,*,,*,*,,,470,98.33,*,*,*,*,7,1.46,*,*,*,*,*,*,*,*,54,11.3,*,115906.0,Confluence Academies ,6930.0,Building List,Old North Academy ,3017 North 13th Street,,St. Louis ,631073924.0,3142411110.0,3142411115.0,PK,8,Muhammad,Leslie,A,Dr.,14.0,Building Administrator,lmuhammad@confluenceacademies.org,50.0,467.0,0.0,467.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6930,True
2072,2020,115932,THE SOULARD SCHOOL,6930,THE SOULARD SCHOOL,S,SCHOOLWIDE,117,116.0,28,,*,*,,,21,17.95,*,*,*,*,6,5.13,*,*,89,76.07,*,*,*,*,8,6.84,24.1,115932.0,The Soulard School ,6930.0,Building List,The Soulard School ,1110 Victor St.,,St.Louis ,631044324.0,3148652799.0,3147738849.0, K,5,Christman,Sarah,,Mrs.,12.0,Superintendant,sarah.christman@soulardschool.org,18.0,121.0,0.0,121.0,St. Louis City ,A,,,,Y, , , , , ,115-932-6930,False
2073,2008,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,765,769.0,742,,,,*,*,763,99.74,*,*,*,*,*,*,,,*,*,*,*,*,*,56,7.32,96.5,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2074,2009,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,908,842.0,803,,,,*,*,905,99.67,*,*,*,*,*,*,,,*,*,*,*,*,*,54,5.95,95.4,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2075,2010,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,917,900.0,866,,,,*,*,914,99.67,*,*,*,*,*,*,,,*,*,*,*,*,*,70,7.63,96.2,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2076,2011,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,913,865.0,834,,*,*,,,887,97.15,*,*,*,*,*,*,*,*,26,2.85,*,*,*,*,67,7.34,96.4,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2077,2012,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,905,897.0,858,,*,*,,,887,98.01,*,*,*,*,*,*,*,*,15,1.66,*,*,*,*,76,8.4,95.7,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2078,2013,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,876,795.0,783,,*,*,,,864,98.63,*,*,*,*,*,*,*,*,8,0.91,*,*,*,*,86,9.82,98.5,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2079,2014,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,830,804.0,783,,*,*,,,823,99.16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,88,10.6,97.4,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2080,2015,115906,CONFLUENCE ACADEMIES,6931,WALNUT PARK,S,SCHOOLWIDE,718,719.0,*,,*,*,,,712,99.16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,62,8.64,*,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2081,2016,115906,CONFLUENCE ACADEMIES,6931,ASPIRE ACADEMY,S,SCHOOLWIDE,648,620.0,*,,*,*,,,644,99.38,*,*,*,*,*,*,*,*,*,*,*,*,*,*,53,8.18,*,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2082,2017,115906,CONFLUENCE ACADEMIES,6931,ASPIRE ACADEMY,S,SCHOOLWIDE,558,484.0,*,,*,*,,,552,98.92,*,*,*,*,*,*,*,*,*,*,*,*,*,*,40,7.17,*,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2083,2018,115906,CONFLUENCE ACADEMIES,6931,ASPIRE ACADEMY,S,SCHOOLWIDE,381,380.0,*,,*,*,,,377,98.95,*,*,*,*,*,*,*,*,*,*,*,*,*,*,31,8.14,*,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2084,2019,115906,CONFLUENCE ACADEMIES,6931,ASPIRE ACADEMY,S,SCHOOLWIDE,366,344.0,*,,*,*,,,363,99.18,*,*,*,*,*,*,*,*,*,*,*,*,*,*,40,10.93,*,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2085,2020,115906,CONFLUENCE ACADEMIES,6931,ASPIRE ACADEMY,S,SCHOOLWIDE,439,430.0,*,,*,*,,,434,98.86,*,*,*,*,*,*,*,*,*,*,*,*,*,*,50,11.39,*,115906.0,Confluence Academies ,6931.0,Building List,Aspire Academy ,5421 Thekla Avenue,,St. Louis ,631202513.0,3143838900.0,3143838925.0,PK,2,Taylor,Lacqweda,Q,Mrs.,17.0,Principal ,lacqweda.taylor@confluenceacademies.org,42.0,380.0,0.0,380.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6931,True
2086,2008,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,610,586.0,468,,,,7,1.15,466,76.39,121,19.84,*,*,*,*,,,16,2.62,*,*,*,*,27,4.43,79.9,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2087,2009,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,766,758.0,739,,,,9,1.17,551,71.93,174,22.72,*,*,*,*,,,31,4.05,*,*,*,*,40,5.22,97.5,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2088,2010,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,906,882.0,859,,,,14,1.55,653,72.08,204,22.52,*,*,*,*,,,35,3.86,205,22.63,*,*,56,6.18,97.4,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2089,2011,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,940,927.0,900,,14,1.49,,,646,68.72,227,24.15,*,*,*,*,*,*,52,5.53,238,25.32,*,*,75,7.98,97.1,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2090,2012,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,937,926.0,909,,11,1.17,,,598,63.82,280,29.88,*,*,7,0.75,*,*,40,4.27,296,31.59,*,*,64,6.83,98.2,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2091,2013,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,900,866.0,858,,8,0.89,,,539,59.89,309,34.33,*,*,7,0.78,*,*,37,4.11,274,30.44,*,*,69,7.67,99.1,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2092,2014,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,827,803.0,790,,9,1.09,,,472,57.07,314,37.97,*,*,8,0.97,*,*,24,2.9,286,34.58,*,*,64,7.74,98.4,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2093,2015,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,840,831.0,*,,11,1.31,,,476,56.67,321,38.21,*,*,11,1.31,*,*,19,2.26,272,32.38,*,*,62,7.38,*,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2094,2016,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,839,827.0,*,,8,0.95,,,458,54.59,337,40.17,*,*,16,1.91,*,*,20,2.38,231,27.53,*,*,63,7.51,*,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2095,2017,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,814,795.5,*,,9,1.11,,,413,50.74,355,43.61,*,*,18,2.21,*,*,18,2.21,259,31.82,*,*,60,7.37,*,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2096,2018,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,769,770.0,*,,7,0.91,,,390,50.72,345,44.86,*,*,*,*,*,*,24,3.12,262,34.07,*,*,55,7.15,*,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2097,2019,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,779,764.0,*,,5,0.64,,,414,53.15,334,42.88,*,*,*,*,*,*,23,2.95,244,31.32,*,*,74,9.5,*,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2098,2020,115906,CONFLUENCE ACADEMIES,6932,SOUTH CITY,S,SCHOOLWIDE,785,770.0,*,,*,*,,,393,50.06,359,45.73,*,*,9,1.15,*,*,19,2.42,276,35.16,*,*,79,10.06,*,115906.0,Confluence Academies ,6932.0,Building List,South City ,3112 Meramec,,St. Louis ,631184339.0,3144814700.0,3143510240.0,PK,8,Davenport ,Pamela ,,Ms.,18.0,Principal ,pamela.davenport@confluenceacademies.org,74.0,767.0,0.0,767.0,St. Louis City ,A,,,,Y, , , , , ,115-906-6932,True
2099,2008,115907,IMAGINE ACAD. ACADEMIC SUCCESS,6935,IA OF ACADEMIC SUCCESS,T,TARGETED,405,388.0,308,,,,*,*,402,99.26,*,*,*,*,*,*,,,*,*,*,*,*,*,33,8.15,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-907-6935,False
2100,2009,115907,IMAGINE ACAD. ACADEMIC SUCCESS,6935,IA OF ACADEMIC SUCCESS,S,SCHOOLWIDE,505,504.0,428,,,,*,*,504,99.8,*,*,*,*,*,*,,,*,*,*,*,*,*,43,8.51,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-907-6935,False
2101,2010,115907,IMAGINE ACAD. ACADEMIC SUCCESS,6935,IA OF ACADEMIC SUCCESS,S,SCHOOLWIDE,478,452.0,401,,,,*,*,476,99.58,*,*,*,*,*,*,,,*,*,*,*,*,*,42,8.79,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-907-6935,False
2102,2011,115907,IMAGINE ACAD. ACADEMIC SUCCESS,6935,IA OF ACADEMIC SUCCESS,S,SCHOOLWIDE,872,852.0,815,,*,*,,,862,98.85,*,*,*,*,*,*,*,*,7,0.8,*,*,*,*,73,8.37,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-907-6935,False
